DistrictName,TehsilName,UCName,VisitDate,RefCode,SchoolName,SchoolMauza,SchoolAddress,PhoneNumber,TotalAreaKanal,TotalAreaMarla,GPS_North,GPS_East,EstablishmentYear,SchoolLocation,SchoolLevel,SchoolGender,RegistrationStatus,RegistrationNo,BISEAffiliated,BISEName,SchoolCategory,School Category,MediumOfInstruction,NoOfClassRooms,Fac_DrinkingWater,Fac_BoundaryWall,Fac_Electricity,Fac_Toilet,Fac_StaffRoom,Fac_PlayGround,Fac_UPSGenerator,Fac_MultipurposeHall,Fac_OfficeComputer,Fac_ComputerLab,Fac_ScienceLab,Fac_Library,Fac_Transport,Fac_Hostel,BuildingOwnership,Enrolment_PN_Boys,Enrolment_PN_Girls,Enrolment_NU_Boys,Enrolment_NU_Girls,Enrolment_PR_Boys,Enrolment_PR_Girls,Enrolment_01_Boys,Enrolment_01_Girls,Enrolment_02_Boys,Enrolment_02_Girls,Enrolment_03_Boys,Enrolment_03_Girls,Enrolment_04_Boys,Enrolment_04_Girls,Enrolment_05_Boys,Enrolment_05_Girls,Enrolment_06_Boys,Enrolment_06_Girls,Enrolment_07_Boys,Enrolment_07_Girls,Enrolment_08_Boys,Enrolment_08_Girls,Enrolment_09S_Boys,Enrolment_09A_Boys,Enrolment_09S_Girls,Enrolment_09A_Girls,Enrolment_10S_Boys,Enrolment_10A_Boys,Enrolment_10S_Girls,Enrolment_10A_Girls,Enrolment_11S_Boys,Enrolment_11A_Boys,Enrolment_11S_Girls,Enrolment_11A_Girls,Enrolment_12S_Boys,Enrolment_12A_Boys,Enrolment_12S_Girls,Enrolment_12A_Girls,Enrolment_OLS_Boys,Enrolment_OLA_Boys,Enrolment_OLS_Girls,Enrolment_OLA_Girls,Enrolment_ALS_Boys,Enrolment_ALA_Boys,Enrolment_ALS_Girls,Enrolment_ALA_Girls,TeachingStaffMale,TeachingStaffFemale,NonTeachingStaffMale,NonTeachingStaffFemale,MultiGradeClassesClubbed,TextBooksUsed,TextBooksOtherName,Teachers_FAFSC_Male,Teachers_FAFSC_Female,Teachers_BABSC_Male,Teachers_BABSC_Female,Teachers_MAMSC_Male,Teachers_MAMSC_Female,EnumeratorID,EnumeratorName
LODHRAN,LODHRAN,SUMRA,5-Nov-16,36690782,IBN-E-ZIA PUBLIC SCHOOL,SUMRA,BASTI DHALAI,03438873073,1,,29.59511157,71.59372233,2015,Rural,Primary,Both,NotRegistered,,No,,22,Private Un-Registered,Urdu,2,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Rented,,,30,25,,,8,7,6,7,2,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,"NUR-+1+2,3+4+5",PCTB,,,1,1,,1,,366123,M Ubais Dogar
KHANEWAL,MIAN CHANNU,CHAK NO.126/15-L,5-Nov-16,36490025,TCF PRIMARY SCHOOL MC-1 STEMCORE STEEL CAMPUS 126 C/15.L,126C/15L,126C/15L MIAN CHUNU,03327208993,4,,30.4187798,72.3808724,2006,Rural,Primary,Both,Registered,0386,Yes,BISE Multan,32,NGO,Mixed,6,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Donated,,,,,20,14,17,18,22,13,15,16,16,10,20,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,2,,Others,"PCTBB,OXFORD , TCF",,,,2,,7,364303,Zafar Iqbal
LODHRAN,LODHRAN,SUMRA,5-Nov-16,36690783,BECS SUMRA,SUMRA,PERMAT LODHRAN,03006821197,1,,29.611614,71.5784279,2015,Rural,Primary,Both,NotRegistered,,No,,18,BECS (Federal Government),Urdu,7,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Owned,10,11,,,,,7,3,4,2,2,2,3,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,,"1,2&3,4,5",PCTB,,1,1,,,,1,366123,M Ubais Dogar
KHANEWAL,KHANEWAL,CHAK NO. BHEROWAL,5-Nov-16,36490027,JINNAH HIGHER SECONDARY SCHOOL,MC KHANEWAL,12 CIVIL LINES KWL,0352554512,2,,30.29912171,71.92798456,2004,Urban,High,Both,Registered,0137,Yes,BISE Multan,21,Private Registered,English,18,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Owned,12,8,26,16,36,12,41,30,39,23,27,17,17,14,22,16,21,16,17,16,13,11,26,,17,,24,,27,,,,,,,,,,,,,,,,,,4,24,6,3,,Oxford,,,,2,8,2,16,364210,Zulfiqar Ali
MULTAN,JALALPUR PIRWALA,DURAAB PUR,5-Nov-16,36190071,BISMILLAH PUBLIC MIDDLE SCHOOL,DURAAB PUR GHARBI,BASTI RANA DURAAB PUR GHARBI,03014806042,4,,29.4115311,71.1065964,2012,Rural,Primary,Both,Registered,2651,No,,31,Punjab Education Foundation (PEF),Urdu,9,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Donated,,,45,22,26,9,41,14,35,11,15,6,9,,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,1,,4-5,PCTB,,7,,2,,,,361401,Muhammad Rustam
KHANEWAL,KHANEWAL,MC KHANEWAL,5-Nov-16,36490029,THE SMART SCHOOL,N/A,12 CIVIL LINES KWL,0652553876,1,,30.29799234,71.92758274,2013,Urban,Middle,Both,Registered,0355,No,,21,Private Registered,English,18,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Owned,9,12,21,13,30,12,22,9,12,4,11,8,7,1,6,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,4,2,,Oxford,,,,,,1,18,364210,Zulfiqar Ali
MULTAN,SHUJA ABAD,KHOJA,5-Nov-16,36190072,YASIR PUBLIC MIDDLE SCHOOL ,KHOJA,CHAH DAKRAY WALA,03006367036,3,3,29.936511,71.375726,2001,Rural,High,Both,Registered,2549/EE,No,,31,Punjab Education Foundation (PEF),Urdu,14,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Owned,,,24,11,22,13,17,18,13,17,13,22,21,12,13,13,22,27,17,18,11,21,10,,23,,,,19,,,,,,,,,,,,,,,,,,8,7,1,1,,PCTB,,2,3,4,3,2,1,361206,M.Shehzad
MULTAN,MULTAN CITY,AMEER ABAD,5-Nov-16,36190073,FATTAH SCHOOL SYSTEM,N/A,Chung 1#7 TughlaQ Road ,03336142174,,10,30.2090094,71.4680142,2012,Urban,Middle,Both,UnderProcess,,No,,22,Private Un-Registered,English,10,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,Rented,11,13,14,10,12,13,12,18,5,8,8,6,12,5,10,5,5,4,3,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,12,,3,,PCTB,,,7,,4,,1,361303,Khalid Javed
MULTAN,MULTAN CITY,QASIM PUR COLONY,5-Nov-16,36190077,THE MUHAMMADAN GRAMMAR SCHOOL ZAIN CAMPUS,QASIM PUR,QASIM PUR COLONY MULTAN,03085720855,,6,30.1683008,71.4924242,2011,Urban,Primary,Both,Registered,1749,No,,21,Private Registered,Mixed,8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Rented,,,26,20,30,26,57,53,42,,30,23,20,,40,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,,PCTB,,,6,,,,1,361306,Muhammad Ilyas
MULTAN,MULTAN CITY,NEW MULTAN,5-Nov-16,36190078,THE LEADERS ISLAMIC PUBLIC SCHOOL,NEW MULTAN,ST 12 HOUSE 18 T BLOCK,03009636979,,10,30.2061299,71.511375,2009,Urban,Middle,Both,Registered,1791,No,,21,Private Registered,English,10,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,Rented,10,10,10,8,8,20,4,29,14,14,6,20,7,9,7,10,6,10,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3,2,,Others,"AFAQ , BBC- SAYED",,2,,4,,4,361302,Hafiz Mohsin
MULTAN,MULTAN SADAR,KOT RAB NAWAZ,5-Nov-16,36190079,NEW SAWARA PUBLIC SCHOOL,MIANI RAWA,BASTI SUMANDRI 18 KASSI,03060724834,3,,30.14287645,71.56265273,2016,Rural,Middle,Both,NotRegistered,,No,,22,Private Un-Registered,Urdu,2,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Rented,,,4,,2,1,5,1,3,1,1,2,,2,,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,"NURSERY-1, 2-4, 5-8",PCTB,,2,1,,,,,361101,Abdul Razzaq
KHANEWAL,KHANEWAL,MC KHANEWAL,5-Nov-16,36490033,EJAZ ENGLISH MODEL SCHOOL,N,ST NO 9 COLONY NO3,03024760195,,6,30.29331918,71.93086166,2011,Urban,Primary,Both,Registered,177/369/EE,No,,31,Punjab Education Foundation (PEF),Urdu,6,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,Rented,,,31,22,16,10,12,13,11,9,9,6,8,4,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,1,,,PCTB,,1,6,,1,,,364210,Zulfiqar Ali
MULTAN,JALALPUR PIRWALA,SHENI ,5-Nov-16,36190084,RAHEEM PUBLIC SCHOOL ,SHENI,BASTI GHULAM HUSSAIN MOUZA SHENI,03007338115,2,,29.452267,71.1076659,2012,Rural,Primary,Both,Registered,2608,No,,31,Punjab Education Foundation (PEF),Urdu,9,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Rented,,,32,30,16,17,16,15,32,35,18,15,20,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,3,,,PCTB,,5,,2,,1,,361401,Muhammad Rustam
MULTAN,MULTAN CITY,NEW MULTAN,5-Nov-16,36190085,SAMAR SCHOOL SYSTEM,SHAH RUKNE ALAM,STREET NO 12 T BLOCK NEW MULTAN,03027487488,,10,30.206022,71.5106331,1999,Urban,Middle,Both,Registered,2429,No,,21,Private Registered,Mixed,12,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,No,Yes,No,Rented,20,18,15,20,20,18,15,20,14,25,19,22,20,21,25,23,10,15,8,8,7,6,,,,,,,,,,,,,,,,,,,,,,,,,3,22,3,5,,Others,"PCTBB,OXFORD",,5,1,7,2,10,361302,Hafiz Mohsin
KHANEWAL,MIAN CHANNU,CHAK NO.126/15-L,5-Nov-16,36490034,TCF PRIMARY SCHOOL MC-2 FAHEEM AND MUHAMMAD CAMPUS 126 B/15.L,126/15L B,126/15L B,03336247707,8,,30.4198463,72.3776215,2006,Rural,Primary,Both,Registered,0387,No,,32,NGO,Urdu,14,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Donated,,,,,46,33,32,27,31,14,22,22,34,23,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,3,3,,Others,"PCTBB , TCF",,,,1,,14,364303,Zafar Iqbal
KHANEWAL,KHANEWAL,MC KHANEWAL,5-Nov-16,36490035,REHMAN PILOT MIDDLE SCHOOL,,COLONY NO 3 MAKKI CHOAK,03217880201,,12,30.29056382,71.93064253,1997,Urban,Middle,Both,Registered,0083,No,,31,Punjab Education Foundation (PEF),Urdu,13,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,Owned,,,21,22,23,30,19,16,30,23,20,32,26,19,20,19,14,10,14,14,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,16,2,1,,PCTB,,,7,,8,,1,364210,Zulfiqar Ali
MULTAN,SHUJA ABAD,KHOJA,5-Nov-16,36190086,THE KNOWLEDGE WAY ENGLISH MEDIUM SCHOOL ,KHOJA,BASTI KHOJA SHUJAHAD,03006396903,,4,29.9299786,71.3950511,2010,Rural,Middle,Both,UnderProcess,,No,,31,Punjab Education Foundation (PEF),Mixed,8,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,Rented,,,16,10,16,8,18,5,16,10,16,7,11,6,4,9,8,8,4,10,9,7,,,,,,,,,,,,,,,,,,,,,,,,,7,4,1,,NURSERY-PREP; 3-4,PCTB,,4,3,3,1,,,361206,M.Shehzad
MULTAN,SHUJA ABAD,RAJA RAAM,5-Nov-16,36190087,NFBE LITERACY SCHOOL MISTRI DI HATTI RAJA RAM SHUJABAD,BASTI DAD,MISTRI DI HATTI RAJA RAM,03087307672,2,,29.8732097,71.3227695,2013,Rural,Primary,Both,Registered,36124047,No,,16,Non Formal Basic Education (NFBE),Urdu,3,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Donated,,,23,23,,,9,2,5,9,5,2,4,3,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,NUR-2; 3-5,PCTB,,,,1,1,,,361203,Jamil Ahmad Javed
MULTAN,MULTAN CITY,NEW MULTAN,5-Nov-16,36190088,NOUKHEZ PUBLIC GIRLS HIGH SCHOOL,JUMMA KHALSA,34/12 T 60 Feet  Road New Multan,0614550557,1,,30.2073904,71.5107312,2012,Urban,High,Girls,Registered,2309,Yes,BISE Multan,21,Private Registered,Mixed,45,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Rented,,60,,40,,70,,45,,70,,75,,80,,72,,55,,54,,65,135,,135,,120,,120,,,,,,,,,,,,,,,,,,,60,1,4,,PCTB,,,,,30,,30,361302,Hafiz Mohsin
MULTAN,SHUJA ABAD,BASTI MITHU,5-Nov-16,36190091,BECS NEF CHAH,BASTI MITHU,CHAH HAFIZ ABAD NEAR BY SUI GAS BASTI MITHU,03016501225,2,,29.8157919,71.3055825,2008,Rural,Primary,Both,Registered,17-388,No,,18,BECS (Federal Government),Urdu,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Donated,4,3,6,4,5,4,2,4,,4,1,6,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,PRE TO 5,PCTB,,,,,1,,,361201,Wasif Hameed
MULTAN,MULTAN CITY,NEW MULTAN,5-Nov-16,36190092,NOUKHEZ PUBLIC HIGH SCHOOL,JUMMA KHALSA,37 T 60 Feet Road New Multan,0616777558,1,,30.2076075,71.5101694,2012,Urban,High,Boys,Registered,310,Yes,BISE Multan,21,Private Registered,Mixed,32,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Rented,,,,,,,,,,,,,,,,,55,,60,,125,,250,15,,,180,17,,,,,,,,,,,,,,,,,,,42,,4,,,PCTB,,,,12,,30,,361302,Hafiz Mohsin
MULTAN,JALALPUR PIRWALA,KOTLI ADIL,5-Nov-16,36190093,CRESCENT PUBLIC SCHOOL,KOTLI ADIL,BASTI KOTLI ADIL,03200420014,2,,29.6129748,71.2055321,2004,Rural,Middle,Both,Registered,593/EE,No,,31,Punjab Education Foundation (PEF),Urdu,4,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Owned,,,22,25,21,10,13,7,13,6,23,8,8,8,16,9,10,6,7,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,6,,1,,,PCTB,,2,,2,,2,,361403,Muhammad Asif Mansoor
MULTAN,MULTAN CITY,NEW MULTAN,5-Nov-16,36190094,THE PUNJAB CITY SCHOOL MULTAN,N/A,63 T Block,03126374926,,10,30.2068159,71.510446,2009,Urban,Middle,Both,Registered,1795,No,,21,Private Registered,English,15,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Rented,20,9,20,17,20,17,25,19,16,13,4,15,12,6,6,7,8,5,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,2,15,3,3,,PCTB,Oxford,,1,,3,2,11,361302,Hafiz Mohsin
MULTAN,SHUJA ABAD,KHOJA,5-Nov-16,36190095,NEW AL MADINA MODEL SCHOOL ,KHOJA,CHAH GUP WALA MAOUZA KHOJA,03007379713,1,,29.9173765,71.3867798,2004,Rural,Middle,Both,Registered,1840/EDD,No,,21,Private Registered,Urdu,3,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Owned,,,20,10,10,10,10,3,10,5,10,9,4,6,15,6,7,7,4,5,14,8,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,NURSERY & PREP; 3 & 4,PCTB,,,2,3,,,,361206,M.Shehzad
KHANEWAL,MIAN CHANNU,CHAK NO.100/15-L,5-Nov-16,36490039,SAINT VINCENT HIGH SCHOOL,CHAK 133/16L,CHAK NO. 133/16-L,03370606033,40,,30.4186348,72.2907234,1952,Rural,High,Both,Registered,6911/JCT,Yes,BISE Multan,23,Missionary,English,17,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Owned,15,8,12,8,15,9,21,11,18,6,20,5,14,5,17,3,20,4,17,3,15,,24,25,8,,28,,4,,,,,,,,,,,,,,,,,,7,12,3,2,,Others,Oxford+ PCTB,,2,3,9,4,1,364304,Khalid Mehmood
MULTAN,JALALPUR PIRWALA,SHENI ,5-Nov-16,36190101,THE BRIGHT FUTURE PUBLIC MIDDLE SCHOOL,SHENI,BASTI SHENI MOUZA SHENI,03016989130,3,,29.4461107,71.1036419,2014,Rural,Middle,Both,UnderProcess,,No,,31,Punjab Education Foundation (PEF),Urdu,12,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,Others,,,177,100,61,28,43,19,22,8,8,12,13,1,6,3,14,10,3,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,11,1,1,,4-5; 7-8,PCTB,,8,1,1,,2,,361401,Muhammad Rustam
MULTAN,MULTAN CITY,MOMIN ABAD,5-Nov-16,36190102,MADINATUL AOLIA PUBLIC SCHOOL,N/A,SHAH RUKAN ALLAM COLONY PHASE II BLOK 1 SHAHEENABAD,03006333320,3,15,30.19344667,71.487555,2005,Urban,Middle,Both,Registered,2017,No,,21,Private Registered,Mixed,3,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Owned,,,4,2,6,6,6,6,2,7,2,1,7,3,8,9,15,11,8,9,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,,NUR-PREP-1,PCTB,,,,,7,,,361304,Zafar Iqbal
MULTAN,MULTAN SADAR,KIRPAL PUR,5-Nov-16,36190103,MODERN PUBLIC SCHOOL SHAH HUSSAIN MULTAN ,KIRPAL PUR,BASTI SHAH HUSSAIN,03006894048,,5,30.2225836,71.6290295,2008,Rural,Middle,Both,UnderProcess,,No,,22,Private Un-Registered,English,5,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Rented,23,14,10,6,10,11,6,10,5,8,5,14,12,12,8,6,3,6,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,,,6&7,PCTB,,1,2,1,4,,,361109,Muhammad Tahmoor
VEHARI,VEHARI,15/WB,5-Nov-16,36390002,THE EDUCARE SCHOOL,DANEWAL,DANEWAL TOWN,0673363067,,10,30.0528676,72.3659182,2015,Urban,Primary,Both,Registered,731/EDO,No,,21,Private Registered,English,8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Rented,16,8,15,8,5,11,11,11,9,6,,2,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,2,2,3-4,Oxford,,1,,1,6,1,,363306,Muhammad Naveed Anwar
KHANEWAL,KHANEWAL,MC KHANEWAL,5-Nov-16,36490042,UNI WORLD ENGLISH SCHOOL,MC KWL,JASWANT NAGAR H NO 16,03027814425,,15,30.29384047,71.9335677,2003,Urban,Middle,Both,Registered,0390,No,,21,Private Registered,Mixed,10,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Rented,,,23,25,20,22,20,17,6,15,15,15,20,10,20,15,5,4,4,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,13,,2,,Others,Marry Gold,,10,,3,,,364210,Zulfiqar Ali
MULTAN,SHUJA ABAD,RAJA RAAM,5-Nov-16,36190107,IQRA PUBLIC SCHOOL BASTI SHAKIR ABAD RAJA RAM,N/A,Basti Shakirabad Raja Ram,0301-7788423,2,1,29.8044784,71.3941271,2016,Urban,High,Both,UnderProcess,,No,,22,Private Un-Registered,Mixed,9,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Rented,5,6,22,20,6,5,2,3,1,3,,2,2,1,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,1,"2+3+4,8+9",PCTB,,,3,1,,,,361203,Jamil Ahmad Javed
KHANEWAL,KHANEWAL,MC KHANEWAL,5-Nov-16,36490045,NAYAB PUBLIC SCHOOL,N/A,JASWANT NAGAR H NO 22,03006777187,,10,30.293212,71.93511551,1991,Urban,Primary,Both,Registered,553,No,,21,Private Registered,Mixed,4,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,Owned,,,13,17,9,13,15,9,19,9,10,9,15,6,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,1,,PCTB,,,6,,3,,,364210,Zulfiqar Ali
VEHARI,MAILSI,TIBBA SULTAN PUR,5-Nov-16,36390004,THE SALMAN PUBLIC SECONDARY SCIENCE SCHOOL,N/A,WARD NO. 7 TIBBA SULTAN PUR ,03077442753,,10,29.972367,71.878028,2005,Urban,Middle,Boys,Registered,388/EDO,No,,21,Private Registered,English,8,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,Owned,,,29,,24,,22,,24,,24,,21,,28,,10,,18,,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,1,1,1+2+3;6+7+8,PCTB,,,2,1,3,,2,363203,Muhammad Amin
MULTAN,JALALPUR PIRWALA,KOTLA CHAKAR,5-Nov-16,36190110,AL-SADIQ PUBLIC HIGH SCHOOL BASTI JAL WALA MOUZA KOTLA SHAH RASOOL,KOLA SHAH RASOOL,P/O Kotla Chakar,03004335953,2,5,29.4335953,71.328808,2015,Rural,Primary,Both,NotRegistered,,No,,22,Private Un-Registered,Mixed,2,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Rented,,,20,8,4,4,2,2,3,3,2,,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,3-5,PCTB,,2,,1,,1,,361404,Rahmat Ali
VEHARI,MAILSI,TIBBA SULTAN PUR,5-Nov-16,36390005,THE SALMAN GIRLS PUBLIC SECONDARY SCIENCE SCHOOL,N/A,WARD NO. 7 TIBBA SULTAN PUR ,03077442753,,10,29.972367,71.878028,2010,Urban,Middle,Boys,Registered,499/EDO,No,,21,Private Registered,Mixed,6,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,Owned,,,20,,35,,19,,31,,27,,18,,16,,10,,8,,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1,1,N+P+2+3;5+6,PCTB,,1,2,,2,,2,363203,Muhammad Amin
MULTAN,MULTAN CITY,ABID COLONY,5-Nov-16,36190111,SUN SHINE PUBLIC SCHOOL MULTAN,N/A,MUHAMMADI MUHALLAH,03047711778,,11,30.208455,71.4738622,2015,Urban,Middle,Both,UnderProcess,,No,,22,Private Un-Registered,English,7,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Rented,10,2,19,10,8,13,5,7,8,2,4,7,5,7,5,4,1,2,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,1,2&3,Others,GOHAR,,6,,3,,,361308,Muhammad Ramzan
MULTAN,MULTAN SADAR,TARRAGAR,5-Nov-16,36190112,ASCENT MODEL SCHOOL TRAGAR,TRAGAR,TARAGGARH P/O MULTAN,03006342801,1,,29.8600029,71.5032636,1992,Rural,Middle,Both,Registered,559/EE,No,,21,Private Registered,Urdu,5,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,Owned,,,12,18,8,14,8,8,7,8,3,7,4,5,3,5,,13,,4,,5,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1,,,PCTB,,,2,,3,1,1,361114,Muhammad Nasrullah
MULTAN,MULTAN CITY,MOMIN ABAD,5-Nov-16,36190114,MULTAN SCHOOL OF EXCLELLENCE,MOMIN ABAD,MOMIN ABAD,N/A,,9,30.18549833,71.50203333,2015,Urban,Middle,Both,UnderProcess,,No,,22,Private Un-Registered,English,10,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,Rented,8,10,9,10,7,10,5,10,,6,3,6,4,5,10,,3,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,5-6,Others,GOHAR ,,7,,2,,,361304,Zafar Iqbal
LODHRAN,LODHRAN,SUMRA,5-Nov-16,36690787,AL AKBAR PUBLIC SCHOOL,SUMRA,AL.AKBAR SCHOOL BASTI JHOK,03076507229,2,,29.6018678,71.6114777,1996,Rural,Middle,Both,Registered,193/79/AC,No,,21,Private Registered,Mixed,6,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Owned,7,6,7,3,4,4,3,4,6,,5,3,3,4,1,2,4,,5,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,3,4,1,,PRE-1 ; 2-6,PCTB,,,1,1,1,2,2,366123,M Ubais Dogar
KHANEWAL,KHANEWAL,MC KHANEWAL,5-Nov-16,36490047,REHMAN PUBLIC SCHOOL,N/A,ABAS NAGAR,03136133302,,8,30.29371551,71.93577418,2011,Urban,Primary,Both,UnderProcess,,No,,31,Punjab Education Foundation (PEF),Urdu,7,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,Rented,,,20,20,15,9,13,10,20,6,15,11,8,10,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,1,,PCTB,,,6,,1,,,364210,Zulfiqar Ali
MULTAN,MULTAN CITY,ALAMDI SURA,5-Nov-16,36190115,X- ZONE PUBLIC SCHOOL,ALAMDI SURA,SURAJ MIANI MULTAN,03116638451,,14,30.2194616,71.4360663,2007,Rural,Middle,Both,Registered,1896,No,,21,Private Registered,Urdu,12,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Rented,27,21,,,21,13,14,20,24,25,24,26,26,23,20,14,16,20,20,20,10,15,,,,,,,,,,,,,,,,,,,,,,,,,1,13,3,,,PCTB,,,4,,6,1,3,361301,Baqir Ali
MULTAN,MULTAN SADAR,115-1/F,5-Nov-16,36190118,UROOJ GILLPUBLICSCHOOL 2/KMR,2/KMR,CHAK NO. 2/KMR MULTAN,03088675248,,11,30.19043333,71.77695833,2012,Rural,Middle,Both,Registered,2084,No,,31,Punjab Education Foundation (PEF),Urdu,7,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Owned,,,32,10,20,11,18,13,38,18,8,16,9,11,9,7,11,3,,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,2,,7&8,PCTB,,1,4,,,1,2,361104,Baqir Hussain
